Iteration,Group,Sex,Age_Group,Permutation_Delta
4946,Chinese,Male,5-40,-0.0037946631638787753
4947,Chinese,Male,5-40,-0.015102502004983531
4948,Chinese,Male,5-40,0.14084095600172541
4949,Chinese,Male,5-40,0.013417045972640373
4950,Chinese,Male,5-40,0.04615610847367835
4951,Chinese,Male,5-40,0.05260248409566759
4952,Chinese,Male,5-40,-0.08915262009459712
4953,Chinese,Male,5-40,0.05224549294079295
4954,Chinese,Male,5-40,-0.041229800856869225
4955,Chinese,Male,5-40,0.08618263111169422
4956,Chinese,Male,5-40,-0.10740048983752692
4957,Chinese,Male,5-40,0.04218202676479499
4958,Chinese,Male,5-40,0.04023549235780832
4959,Chinese,Male,5-40,-0.09000715051231367
4960,Chinese,Male,5-40,0.05311093093271935
4961,Chinese,Male,5-40,-0.04968868652494152
4962,Chinese,Male,5-40,-0.03707876229559748
4963,Chinese,Male,5-40,-0.0207451546793318
4964,Chinese,Male,5-40,-0.06158365988841075
4965,Chinese,Male,5-40,0.017289072537164607
4966,Chinese,Male,5-40,0.04223269854631129
4967,Chinese,Male,5-40,0.015788107024309994
4968,Chinese,Male,5-40,0.0662935411393395
4969,Chinese,Male,5-40,-0.024816287070811516
4970,Chinese,Male,5-40,-0.04372458779408683
4971,Chinese,Male,5-40,0.017877270141799517
4972,Chinese,Male,5-40,-0.011369870194719578
4973,Chinese,Male,5-40,-0.022354210469666125
4974,Chinese,Male,5-40,-0.013751248293488061
4975,Chinese,Male,5-40,-0.143514370337968
4976,Chinese,Male,5-40,-0.022738854266093567
4977,Chinese,Male,5-40,0.11295878783005886
4978,Chinese,Male,5-40,-0.09372593880299163
4979,Chinese,Male,5-40,-0.05532417165236292
4980,Chinese,Male,5-40,-0.040560171542608714
4981,Chinese,Male,5-40,0.1480182424915426
4982,Chinese,Male,5-40,-0.01839954157734458
4983,Chinese,Male,5-40,0.01981052016113316
4984,Chinese,Male,5-40,0.12323825374011355
4985,Chinese,Male,5-40,-0.047859303607296066
4986,Chinese,Male,5-40,-0.042733329301236855
4987,Chinese,Male,5-40,-0.08171313699657268
4988,Chinese,Male,5-40,0.12240340300156904
4989,Chinese,Male,5-40,0.03364615859617004
4990,Chinese,Male,5-40,0.008425023625965311
4991,Chinese,Male,5-40,0.02397059207452612
4992,Chinese,Male,5-40,-0.0012734068072175475
4993,Chinese,Male,5-40,-0.044998096751052374
4994,Chinese,Male,5-40,-0.1644401479581319
4995,Chinese,Male,5-40,-0.05212774690135946
4996,Chinese,Male,5-40,0.015357574007982766
4997,Chinese,Male,5-40,-0.03370271920066936
4998,Chinese,Male,5-40,-0.01063270723144627
4999,Chinese,Male,5-40,-0.08354394374786067
5000,Chinese,Male,5-40,0.00022103525637229282
5001,Chinese,Male,5-40,-0.014139770555739783
5002,Chinese,Male,5-40,0.04130838924200719
5003,Chinese,Male,5-40,0.10663846899279483
5004,Chinese,Male,5-40,0.10362476848899305
5005,Chinese,Male,5-40,0.0214185663980917
5006,Chinese,Male,5-40,-0.033698446203539234
5007,Chinese,Male,5-40,-0.04734930416152161
5008,Chinese,Male,5-40,0.1091634045642571
5009,Chinese,Male,5-40,0.06634088727174614
5010,Chinese,Male,5-40,0.007714729194255643
5011,Chinese,Male,5-40,-0.015590461961518809
5012,Chinese,Male,5-40,0.10729643343585105
5013,Chinese,Male,5-40,0.01952368771783508
5014,Chinese,Male,5-40,0.03886685814461144
5015,Chinese,Male,5-40,0.14768024919172462
5016,Chinese,Male,5-40,-0.10173132774855875
5017,Chinese,Male,5-40,0.007446611482900156
5018,Chinese,Male,5-40,0.01902565432751513
5019,Chinese,Male,5-40,-0.09427926197897762
5020,Chinese,Male,5-40,-0.04102554910745848
5021,Chinese,Male,5-40,0.06754011818919192
5022,Chinese,Male,5-40,0.0834198221008382
5023,Chinese,Male,5-40,-0.030698338412946224
5024,Chinese,Male,5-40,-0.000840762991970001
5025,Chinese,Male,5-40,0.04670853485321125
5026,Chinese,Male,5-40,-0.08981615926682207
5027,Chinese,Male,5-40,0.017102980389634093
5028,Chinese,Male,5-40,-0.016217845141302423
5029,Chinese,Male,5-40,0.037474919583827315
5030,Chinese,Male,5-40,0.028962963066410108
5031,Chinese,Male,5-40,-0.059461566366929786
5032,Chinese,Male,5-40,-0.007370620511723214
5033,Chinese,Male,5-40,0.02995280475354467
5034,Chinese,Male,5-40,-0.0090479514067765
5035,Chinese,Male,5-40,0.05734808155202775
5036,Chinese,Male,5-40,0.020199399513955996
5037,Chinese,Male,5-40,-0.1846641248803942
5038,Chinese,Male,5-40,0.12613281211594396
5039,Chinese,Male,5-40,-0.05235282555190102
5040,Chinese,Male,5-40,-0.143213354334065
5041,Chinese,Male,5-40,0.057750955315154284
5042,Chinese,Male,5-40,-0.04570764372501235
5043,Chinese,Male,5-40,0.06706651716723533
5044,Chinese,Male,5-40,0.07816781771946402
5045,Chinese,Male,5-40,-0.005581158826816646
5046,Chinese,Male,5-40,-0.03741233679923317
5047,Chinese,Male,5-40,0.23767968435203657
5048,Chinese,Male,5-40,-0.10361226860048522
5049,Chinese,Male,5-40,0.1872241298472559
5050,Chinese,Male,5-40,0.040460007498364536
5051,Chinese,Male,5-40,0.012745125692930737
5052,Chinese,Male,5-40,-0.06047177804963022
5053,Chinese,Male,5-40,0.025476986181098615
5054,Chinese,Male,5-40,-0.04613841385421047
5055,Chinese,Male,5-40,-0.1023242169515457
5056,Chinese,Male,5-40,0.04241601273499862
5057,Chinese,Male,5-40,-0.09810606411170042
5058,Chinese,Male,5-40,0.06271825038644785
5059,Chinese,Male,5-40,-0.018714549226447552
5060,Chinese,Male,5-40,-0.005335708740028533
5061,Chinese,Male,5-40,-0.10321924622572487
5062,Chinese,Male,5-40,-0.001642815483983373
5063,Chinese,Male,5-40,-0.02482406112853064
5064,Chinese,Male,5-40,-0.02192760861539811
5065,Chinese,Male,5-40,0.008063243221517524
5066,Chinese,Male,5-40,0.001166913519142998
5067,Chinese,Male,5-40,0.022599834511028094
5068,Chinese,Male,5-40,0.09347648681910292
5069,Chinese,Male,5-40,0.024046810723160394
5070,Chinese,Male,5-40,0.041318008307449805
5071,Chinese,Male,5-40,0.04699428106439063
5072,Chinese,Male,5-40,-0.0950553991155576
5073,Chinese,Male,5-40,-0.1072205266860522
5074,Chinese,Male,5-40,-0.028594201348003834
5075,Chinese,Male,5-40,-0.08865012374348513
5076,Chinese,Male,5-40,-0.028429731412528136
5077,Chinese,Male,5-40,-0.07347884822543405
5078,Chinese,Male,5-40,-0.029710369310071094
5079,Chinese,Male,5-40,-0.00157261262115993
5080,Chinese,Male,5-40,0.038895328865404366
5081,Chinese,Male,5-40,-0.010372554267469969
5082,Chinese,Male,5-40,-0.0059812022517351515
5083,Chinese,Male,5-40,0.06356520286119727
5084,Chinese,Male,5-40,-0.005117997659700446
5085,Chinese,Male,5-40,-0.00024615341272404834
5086,Chinese,Male,5-40,0.10283423234585931
5087,Chinese,Male,5-40,0.10269246598440085
5088,Chinese,Male,5-40,0.011764980408308201
5089,Chinese,Male,5-40,-0.11236466498240705
5090,Chinese,Male,5-40,-0.00045968933060525075
5091,Chinese,Male,5-40,-0.012485031866689367
5092,Chinese,Male,5-40,-0.0037356451822352366
5093,Chinese,Male,5-40,0.004079308094236955
5094,Chinese,Male,5-40,-0.12356312263472602
5095,Chinese,Male,5-40,-0.019223036668090554
5096,Chinese,Male,5-40,-0.054232387071299515
5097,Chinese,Male,5-40,0.03274702171732269
5098,Chinese,Male,5-40,-0.02324930765793498
5099,Chinese,Male,5-40,0.051709489184353474
5100,Chinese,Male,5-40,0.00960174778484224
5101,Chinese,Male,5-40,-0.07999674909912025
5102,Chinese,Male,5-40,0.0014295625462097394
5103,Chinese,Male,5-40,-0.07496846993352535
5104,Chinese,Male,5-40,0.03249647277391321
5105,Chinese,Male,5-40,-0.04021426237450898
5106,Chinese,Male,5-40,-0.04325290899571255
5107,Chinese,Male,5-40,-0.07234376934581666
5108,Chinese,Male,5-40,-0.0933211136850729
5109,Chinese,Male,5-40,-0.011287850365203411
5110,Chinese,Male,5-40,0.044969115431050755
5111,Chinese,Male,5-40,-0.07488909284689393
5112,Chinese,Male,5-40,0.033324645284114274
5113,Chinese,Male,5-40,0.042726494547028926
5114,Chinese,Male,5-40,-0.06860906968959957
5115,Chinese,Male,5-40,0.03457676917390007
5116,Chinese,Male,5-40,0.15098591739874556
5117,Chinese,Male,5-40,0.03750045013270209
5118,Chinese,Male,5-40,-0.06216356037479853
5119,Chinese,Male,5-40,-0.041284892902924586
5120,Chinese,Male,5-40,-0.13140453127828278
5121,Chinese,Male,5-40,0.03329772594545011
5122,Chinese,Male,5-40,-0.04594777653124038
5123,Chinese,Male,5-40,0.08433308715614385
5124,Chinese,Male,5-40,-0.06633949053767729
5125,Chinese,Male,5-40,0.022232007367708695
5126,Chinese,Male,5-40,0.016618675493362822
5127,Chinese,Male,5-40,0.01552408340112632
5128,Chinese,Male,5-40,-0.049484778904383075
5129,Chinese,Male,5-40,0.05713893583641183
5130,Chinese,Male,5-40,0.008941495409072742
5131,Chinese,Male,5-40,-0.011257975265345221
5132,Chinese,Male,5-40,-0.05094361604052322
5133,Chinese,Male,5-40,0.061821811042389596
5134,Chinese,Male,5-40,0.10990132319240153
5135,Chinese,Male,5-40,0.023544151162006033
5136,Chinese,Male,5-40,-0.036006362466734165
5137,Chinese,Male,5-40,0.015101067551723801
5138,Chinese,Male,5-40,-0.031013670192419296
5139,Chinese,Male,5-40,-0.02406043668595581
5140,Chinese,Male,5-40,-0.01087908779163449
5141,Chinese,Male,5-40,0.05882615242287703
5142,Chinese,Male,5-40,-0.02950942198352613
5143,Chinese,Male,5-40,0.03285551236277606
5144,Chinese,Male,5-40,0.025377529107154517
5145,Chinese,Male,5-40,0.033950337063505254
5146,Chinese,Male,5-40,0.031956097570167374
5147,Chinese,Male,5-40,-0.09475011307314674
5148,Chinese,Male,5-40,-0.017434733194673813
5149,Chinese,Male,5-40,-0.03961123252560772
5150,Chinese,Male,5-40,-0.1109110221782772
5151,Chinese,Male,5-40,0.012299982172432111
5152,Chinese,Male,5-40,0.057570644643027524
5153,Chinese,Male,5-40,0.02980945137805513
5154,Chinese,Male,5-40,0.009165366236174588
5155,Chinese,Male,5-40,0.0231702508645375
5156,Chinese,Male,5-40,-0.036141717862132605
5157,Chinese,Male,5-40,-0.030612849942271314
5158,Chinese,Male,5-40,-0.046169992445578734
5159,Chinese,Male,5-40,0.036993841503120795
5160,Chinese,Male,5-40,-0.01883356423368765
5161,Chinese,Male,5-40,0.047261873862257
5162,Chinese,Male,5-40,0.003259824492918728
5163,Chinese,Male,5-40,0.14028908785101546
5164,Chinese,Male,5-40,-0.07369768382822905
5165,Chinese,Male,5-40,0.008936419375357607
5166,Chinese,Male,5-40,-0.012386230352765981
5167,Chinese,Male,5-40,0.1493115346526379
5168,Chinese,Male,5-40,0.0031858713675811945
5169,Chinese,Male,5-40,-0.0024903997928182875
5170,Chinese,Male,5-40,-0.11267303394952988
5171,Chinese,Male,5-40,0.09183923349038858
5172,Chinese,Male,5-40,-0.015456787646367598
5173,Chinese,Male,5-40,0.022660499346013552
5174,Chinese,Male,5-40,0.07232150672588467
5175,Chinese,Male,5-40,-0.024352976406008864
5176,Chinese,Male,5-40,-0.0032465171055000575
5177,Chinese,Male,5-40,-0.01769882955079649
5178,Chinese,Male,5-40,-0.03326483371716038
5179,Chinese,Male,5-40,0.013198543838635945
5180,Chinese,Male,5-40,-0.010401048662064927
5181,Chinese,Male,5-40,0.006906371496600894
5182,Chinese,Male,5-40,-0.008450781950043673
5183,Chinese,Male,5-40,0.008395946346370753
5184,Chinese,Male,5-40,-0.14426662937828483
5185,Chinese,Male,5-40,-0.04284789447210002
5186,Chinese,Male,5-40,-0.07116326721589061
5187,Chinese,Male,5-40,0.06185396603974569
5188,Chinese,Male,5-40,0.004998100346590428
5189,Chinese,Male,5-40,0.10443396807759342
5190,Chinese,Male,5-40,-0.022919544634956823
5191,Chinese,Male,5-40,0.07893982549475709
5192,Chinese,Male,5-40,-0.056457789497381006
5193,Chinese,Male,5-40,-0.03599485790395773
5194,Chinese,Male,5-40,-0.049373287537894495
5195,Chinese,Male,5-40,0.09242744120297974
5196,Chinese,Male,5-40,0.00023093852006894622
5197,Chinese,Male,5-40,-0.09076597220300231
5198,Chinese,Male,5-40,-0.10107432970439079
5199,Chinese,Male,5-40,0.04392153538366439
5200,Chinese,Male,5-40,-0.07923185188394899
5201,Chinese,Male,5-40,-0.025437794109713252
5202,Chinese,Male,5-40,-0.01693390173312781
5203,Chinese,Male,5-40,0.12612013488163587
5204,Chinese,Male,5-40,-0.11075370415170172
5205,Chinese,Male,5-40,0.15399448692558204
5206,Chinese,Male,5-40,0.06639943069461718
5207,Chinese,Male,5-40,-0.03845775355041292
5208,Chinese,Male,5-40,0.031175839109138348
5209,Chinese,Male,5-40,0.0973616616249755
5210,Chinese,Male,5-40,-0.013440089731832972
5211,Chinese,Male,5-40,-0.0678695603407804
5212,Chinese,Male,5-40,-0.09575885899145686
5213,Chinese,Male,5-40,-0.009624028784571692
5214,Chinese,Male,5-40,-0.10719626797299786
5215,Chinese,Male,5-40,0.12114931029094556
5216,Chinese,Male,5-40,-0.07333015054244219
5217,Chinese,Male,5-40,0.05786842544518245
5218,Chinese,Male,5-40,0.10874974074251753
5219,Chinese,Male,5-40,-0.028630253501076508
5220,Chinese,Male,5-40,0.0055996519178327375
5221,Chinese,Male,5-40,0.05286362952211676
5222,Chinese,Male,5-40,-0.026759241414645585
5223,Chinese,Male,5-40,0.015741758183235754
5224,Chinese,Male,5-40,0.03769919504147401
5225,Chinese,Male,5-40,-0.06497352238793619
5226,Chinese,Male,5-40,-0.04892008090262556
5227,Chinese,Male,5-40,0.011215261540084454
5228,Chinese,Male,5-40,-0.003898754608505639
5229,Chinese,Male,5-40,0.007304572439577051
5230,Chinese,Male,5-40,0.10762977097217075
5231,Chinese,Male,5-40,0.036107660583697854
5232,Chinese,Male,5-40,0.018250608666711132
5233,Chinese,Male,5-40,-0.09857924614756808
5234,Chinese,Male,5-40,-0.019532488756242916
5235,Chinese,Male,5-40,-0.09832608553979316
5236,Chinese,Male,5-40,-0.004212095186087783
5237,Chinese,Male,5-40,0.06843651360704728
5238,Chinese,Male,5-40,0.038653428627331676
5239,Chinese,Male,5-40,0.0331478551525215
5240,Chinese,Male,5-40,0.05812551518199438
5241,Chinese,Male,5-40,0.0037543026256523504
5242,Chinese,Male,5-40,-0.024557977552253307
5243,Chinese,Male,5-40,-0.1237976995682557
5244,Chinese,Male,5-40,-0.09184049883138434
5245,Chinese,Male,5-40,-0.07845560465486212
5246,Chinese,Male,5-40,-0.06915343371244154
5247,Chinese,Male,5-40,0.014018628077393513
5248,Chinese,Male,5-40,0.010873147170807007
5249,Chinese,Male,5-40,-0.026079299824251168
5250,Chinese,Male,5-40,0.011506422546066153
5251,Chinese,Male,5-40,-0.046159402776587255
5252,Chinese,Male,5-40,-0.03475221591582911
5253,Chinese,Male,5-40,0.015349645745118101
5254,Chinese,Male,5-40,-0.03667695165077278
5255,Chinese,Male,5-40,-0.011118294309142351
5256,Chinese,Male,5-40,-0.042977027952881386
5257,Chinese,Male,5-40,0.07255054819620121
5258,Chinese,Male,5-40,0.0982945457841673
5259,Chinese,Male,5-40,-0.049077802013990146
5260,Chinese,Male,5-40,-0.06901402470875229
5261,Chinese,Male,5-40,-0.10081403310790682
5262,Chinese,Male,5-40,-0.11708362133395767
5263,Chinese,Male,5-40,0.029789015299794386
5264,Chinese,Male,5-40,0.0042106883319326105
5265,Chinese,Male,5-40,0.02017647285075741
5266,Chinese,Male,5-40,-0.05908455069537277
5267,Chinese,Male,5-40,0.027321194105907276
5268,Chinese,Male,5-40,0.021818805942719344
5269,Chinese,Male,5-40,0.1208286376046559
5270,Chinese,Male,5-40,-0.10510953230869902
5271,Chinese,Male,5-40,0.0233553321664266
5272,Chinese,Male,5-40,-0.05045678575517698
5273,Chinese,Male,5-40,0.10633903475018491
5274,Chinese,Male,5-40,-0.025883790913799887
5275,Chinese,Male,5-40,-0.09645575600171896
5276,Chinese,Male,5-40,-0.04538353495001157
5277,Chinese,Male,5-40,0.023962055369108226
5278,Chinese,Male,5-40,0.15661425080414726
5279,Chinese,Male,5-40,-0.04380684100638477
5280,Chinese,Male,5-40,-0.025272236754231736
5281,Chinese,Male,5-40,-0.021789696739796582
5282,Chinese,Male,5-40,0.0007933466008867018
5283,Chinese,Male,5-40,-0.02297219119446714
5284,Chinese,Male,5-40,-0.02247609562849462
5285,Chinese,Male,5-40,-0.05274725227993904
5286,Chinese,Male,5-40,0.09376215836931001
5287,Chinese,Male,5-40,0.03610715849076329
5288,Chinese,Male,5-40,-0.026118737102931666
5289,Chinese,Male,5-40,-0.03783120911747906
5290,Chinese,Male,5-40,-0.03459431853109263
5291,Chinese,Male,5-40,0.07005728289076196
5292,Chinese,Male,5-40,0.15192072219451025
5293,Chinese,Male,5-40,-0.06472671428099153
5294,Chinese,Male,5-40,0.011930492308968255
5295,Chinese,Male,5-40,-0.06232605888647025
5296,Chinese,Male,5-40,0.020357868323911843
5297,Chinese,Male,5-40,0.03339215989110622
5298,Chinese,Male,5-40,-0.03447234340528027
5299,Chinese,Male,5-40,-0.043882761417289196
5300,Chinese,Male,5-40,-0.05341560418756841
5301,Chinese,Male,5-40,-0.03839539827531735
5302,Chinese,Male,5-40,0.0348736834733665
5303,Chinese,Male,5-40,0.08189462343272669
5304,Chinese,Male,5-40,0.06135451526198232
5305,Chinese,Male,5-40,-0.03642446611083838
5306,Chinese,Male,5-40,-0.047863506641912634
5307,Chinese,Male,5-40,0.11900722430731592
5308,Chinese,Male,5-40,0.11128663806405714
5309,Chinese,Male,5-40,-0.04060296579149836
5310,Chinese,Male,5-40,0.051449465095478875
5311,Chinese,Male,5-40,-0.028141541368589262
5312,Chinese,Male,5-40,-0.011018965632907385
5313,Chinese,Male,5-40,0.1259972718341198
5314,Chinese,Male,5-40,-0.08148480706221495
5315,Chinese,Male,5-40,0.05072672235440345
5316,Chinese,Male,5-40,-0.15609521884294453
5317,Chinese,Male,5-40,-0.05199435637297434
5318,Chinese,Male,5-40,-0.05301589469791268
5319,Chinese,Male,5-40,0.06981039717118498
5320,Chinese,Male,5-40,-0.04186366525464136
5321,Chinese,Male,5-40,-0.05161194607953412
5322,Chinese,Male,5-40,0.017866498455531232
5323,Chinese,Male,5-40,-0.07780925314338272
5324,Chinese,Male,5-40,0.012646564816308103
5325,Chinese,Male,5-40,-0.01887775359550159
5326,Chinese,Male,5-40,-0.0016261517786144708
5327,Chinese,Male,5-40,0.04894138300830497
5328,Chinese,Male,5-40,-0.052030981610911464
5329,Chinese,Male,5-40,0.07845772044186461
5330,Chinese,Male,5-40,-0.07756428751243405
5331,Chinese,Male,5-40,0.20621230096040444
5332,Chinese,Male,5-40,-0.015110897655229216
5333,Chinese,Male,5-40,-0.08077674003212332
5334,Chinese,Male,5-40,0.1099425589484555
5335,Chinese,Male,5-40,-0.011216085036441559
5336,Chinese,Male,5-40,-0.003655627765976055
5337,Chinese,Male,5-40,0.018948683926286236
5338,Chinese,Male,5-40,0.01514697232756368
5339,Chinese,Male,5-40,-0.10242860342482096
5340,Chinese,Male,5-40,-0.036787574603788675
5341,Chinese,Male,5-40,-0.033626638411453635
5342,Chinese,Male,5-40,-0.04738333436860298
5343,Chinese,Male,5-40,-0.01829878338937574
5344,Chinese,Male,5-40,-0.020840852729885118
5345,Chinese,Male,5-40,-0.08515549227259234
5346,Chinese,Male,5-40,0.036914404001932466
5347,Chinese,Male,5-40,-0.002524462891689394
5348,Chinese,Male,5-40,0.04133232303340861
5349,Chinese,Male,5-40,0.0743727645009471
5350,Chinese,Male,5-40,0.05393218678758105
5351,Chinese,Male,5-40,-0.03577159473303104
5352,Chinese,Male,5-40,0.04307199010013285
5353,Chinese,Male,5-40,-0.028288159547644076
5354,Chinese,Male,5-40,-0.056211300664174235
5355,Chinese,Male,5-40,0.05422296223216505
5356,Chinese,Male,5-40,0.06363456203584894
5357,Chinese,Male,5-40,0.039568671434000224
5358,Chinese,Male,5-40,0.1767750376781807
5359,Chinese,Male,5-40,0.030813233566536313
5360,Chinese,Male,5-40,-0.026868348551247756
5361,Chinese,Male,5-40,-0.10608052927755796
5362,Chinese,Male,5-40,0.01050043937222922
5363,Chinese,Male,5-40,-0.023706808861759132
5364,Chinese,Male,5-40,-0.00885076714615085
5365,Chinese,Male,5-40,0.03636578325867679
5366,Chinese,Male,5-40,-0.1008155933887096
5367,Chinese,Male,5-40,0.024971067033027428
5368,Chinese,Male,5-40,0.0767682993340546
5369,Chinese,Male,5-40,0.11367613831429013
5370,Chinese,Male,5-40,0.031635996643184505
5371,Chinese,Male,5-40,0.011714324339328064
5372,Chinese,Male,5-40,0.16866154879999073
5373,Chinese,Male,5-40,-0.03339208459938181
5374,Chinese,Male,5-40,-0.050819883489058304
5375,Chinese,Male,5-40,-0.05053139798308215
5376,Chinese,Male,5-40,0.015805699128428108
5377,Chinese,Male,5-40,0.08132851816490883
5378,Chinese,Male,5-40,-0.13268621557700988
5379,Chinese,Male,5-40,0.02505543447041081
5380,Chinese,Male,5-40,-0.1120301028549946
5381,Chinese,Male,5-40,0.01472111857827918
5382,Chinese,Male,5-40,-0.04420653887753079
5383,Chinese,Male,5-40,0.0033932622445373983
5384,Chinese,Male,5-40,0.04015401614720249
5385,Chinese,Male,5-40,0.03174942278449433
5386,Chinese,Male,5-40,0.06461839401852632
5387,Chinese,Male,5-40,-0.04725257636411695
5388,Chinese,Male,5-40,0.016650367437866187
5389,Chinese,Male,5-40,-0.03730594226521555
5390,Chinese,Male,5-40,-0.08341646813320125
5391,Chinese,Male,5-40,-0.051222960097965675
5392,Chinese,Male,5-40,-0.001528218252611735
5393,Chinese,Male,5-40,-0.020885810706409824
5394,Chinese,Male,5-40,-0.019331706375746327
5395,Chinese,Male,5-40,-0.05570464267876485
5396,Chinese,Male,5-40,0.13190804512852372
5397,Chinese,Male,5-40,0.044816435623878714
5398,Chinese,Male,5-40,-0.13423697158483794
5399,Chinese,Male,5-40,0.018659933927972938
5400,Chinese,Male,5-40,0.11748587038358238
5401,Chinese,Male,5-40,-0.0968243057499083
5402,Chinese,Male,5-40,0.04740826232316708
5403,Chinese,Male,5-40,-0.0698220955411184
